n_qubits,depth,circuit_variant,n_seeds_used,n_terms,mean_abs_offdiag_obs,mean_abs_offdiag_ci_low,mean_abs_offdiag_ci_high,mean_abs_offdiag_null_low,mean_abs_offdiag_null_high,mean_abs_offdiag_above_null,block_zz_obs,block_zz_ci_low,block_zz_ci_high,block_zz_null_low,block_zz_null_high,block_zz_above_null,block_zz_below_null,block_zz_outside_null,block_x_obs,block_x_ci_low,block_x_ci_high,block_x_null_low,block_x_null_high,block_x_above_null,block_x_below_null,block_x_outside_null,block_z_obs,block_z_ci_low,block_z_ci_high,block_z_null_low,block_z_null_high,block_z_above_null,block_z_below_null,block_z_outside_null,block_zz_x_obs,block_zz_x_ci_low,block_zz_x_ci_high,block_zz_x_null_low,block_zz_x_null_high,block_zz_x_above_null,block_zz_x_below_null,block_zz_x_outside_null,block_zz_z_obs,block_zz_z_ci_low,block_zz_z_ci_high,block_zz_z_null_low,block_zz_z_null_high,block_zz_z_above_null,block_zz_z_below_null,block_zz_z_outside_null,block_x_z_obs,block_x_z_ci_low,block_x_z_ci_high,block_x_z_null_low,block_x_z_null_high,block_x_z_above_null,block_x_z_below_null,block_x_z_outside_null,block_zz_abs_obs,block_zz_abs_ci_low,block_zz_abs_ci_high,block_zz_abs_null_low,block_zz_abs_null_high,block_zz_abs_above_null,block_x_abs_obs,block_x_abs_ci_low,block_x_abs_ci_high,block_x_abs_null_low,block_x_abs_null_high,block_x_abs_above_null,block_z_abs_obs,block_z_abs_ci_low,block_z_abs_ci_high,block_z_abs_null_low,block_z_abs_null_high,block_z_abs_above_null,block_zz_x_abs_obs,block_zz_x_abs_ci_low,block_zz_x_abs_ci_high,block_zz_x_abs_null_low,block_zz_x_abs_null_high,block_zz_x_abs_above_null,block_zz_z_abs_obs,block_zz_z_abs_ci_low,block_zz_z_abs_ci_high,block_zz_z_abs_null_low,block_zz_z_abs_null_high,block_zz_z_abs_above_null,block_x_z_abs_obs,block_x_z_abs_ci_low,block_x_z_abs_ci_high,block_x_z_abs_null_low,block_x_z_abs_null_high,block_x_z_abs_above_null,lam_max_obs,lam_max_ci_low,lam_max_ci_high,lam_max_null_low,lam_max_null_high,lam_max_above_null,lam_max_null_median,lam_max_excess,lam_max_ratio
4,4,hea,30,11,0.1518560606060606,0.146438446969697,0.15776704545454545,0.11893749999999999,0.1279924242424242,True,-0.013194444444444444,-0.05071180555555556,0.025711805555555464,-0.03055555555555555,0.031944444444444435,False,False,False,0.01770833333333333,-0.021527777777777778,0.057638888888888885,-0.022230902777777777,0.026041666666666668,False,False,False,-0.010069444444444443,-0.03506944444444445,0.015972222222222224,-0.023263888888888883,0.024314236111111102,False,False,False,-0.0026041666666666674,-0.02205729166666667,0.0171875,-0.015985243055555556,0.016497395833333334,False,False,False,-0.011284722222222225,-0.029687500000000002,0.007643229166666645,-0.015282118055555554,0.015802951388888882,False,False,False,0.004166666666666667,-0.012109375,0.01966471354166665,-0.013671875,0.014716796874999997,False,False,False,0.14652777777777778,0.12500000000000003,0.16876736111111104,0.10069444444444445,0.13819444444444443,True,0.17291666666666666,0.15416666666666667,0.19131944444444443,0.11111111111111113,0.1392361111111111,True,0.17152777777777778,0.15555555555555553,0.18784722222222222,0.1135329861111111,0.140625,True,0.13350694444444444,0.1232638888888889,0.1439279513888889,0.11041666666666666,0.12916666666666668,True,0.1498263888888889,0.13819444444444445,0.1625043402777778,0.11250000000000002,0.13090711805555555,True,0.15286458333333333,0.14361979166666666,0.16171875,0.11705403645833333,0.13424479166666667,True,2.1000935711507185,2.021868526820165,2.1799701853083184,1.7270682739860619,1.8399087522928632,True,1.7815484131478625,0.318545158002856,1.17880241460293
6,4,hea,30,17,0.1075265522875817,0.10442146650326797,0.11041692197712419,0.09262612336601309,0.09718162785947712,True,-0.013888888888888892,-0.026531250000000003,-0.0011111111111111133,-0.013055555555555553,0.0125,False,True,True,0.010277777777777778,-0.004814814814814813,0.026023148148148115,-0.010743055555555558,0.01092824074074074,False,False,False,0.006759259259259261,-0.009166666666666663,0.022962962962962966,-0.012222222222222218,0.011481481481481481,False,False,False,0.008055555555555555,0.0012939814814814812,0.014814814814814814,-0.008151620370370372,0.007222222222222222,True,False,True,0.0027314814814814823,-0.005464120370370371,0.011296296296296297,-0.007175925925925924,0.007457175925925922,False,False,False,0.007175925925925924,-0.0017756558641975296,0.016821952160493824,-0.007368827160493826,0.006945408950617283,True,False,True,0.10305555555555555,0.09569444444444443,0.11125,0.08416666666666667,0.09944791666666665,True,0.1097222222222222,0.10166666666666666,0.11778009259259258,0.08685185185185183,0.09916898148148148,True,0.12157407407407407,0.11407407407407408,0.12879629629629633,0.0947222222222222,0.10843055555555554,True,0.1039351851851852,0.09902662037037038,0.10907407407407407,0.0873611111111111,0.09666898148148151,True,0.10300925925925927,0.09648032407407406,0.10912152777777778,0.08967476851851852,0.09912268518518516,True,0.10875771604938272,0.10219907407407408,0.11527777777777778,0.09228395061728396,0.10081114969135802,True,2.0296202710946587,1.9743357865378561,2.085462383678919,1.7463467320635395,1.8449056611173429,True,1.7931037145549742,0.2365165565396845,1.1319034446361542
8,4,hea,30,23,0.08931982872200266,0.08722414361001316,0.09151473978919629,0.07818933218050067,0.08083117177206851,True,0.0007936507936507935,-0.005855654761904761,0.007838541666666659,-0.007490079365079366,0.00734126984126984,False,False,False,0.006101190476190477,-0.001451822916666667,0.014285714285714284,-0.0066229538690476195,0.0068080357142857135,False,False,False,-0.007254464285714288,-0.01521577380952381,3.720238095238026e-05,-0.0078125,0.00710658482142857,False,False,False,-0.002678571428571429,-0.008185453869047619,0.0029589843749999937,-0.004594494047619049,0.0045949590773809515,False,False,False,-0.0020461309523809525,-0.005691964285714287,0.0016927083333333332,-0.004743768601190476,0.004933035714285711,False,False,False,-0.006949869791666666,-0.011833089192708333,-0.002212727864583338,-0.004833984375,0.004690348307291664,False,True,True,0.0847222222222222,0.08100074404761902,0.08859126984126985,0.0712797619047619,0.08050843253968254,True,0.0851934523809524,0.07998511904761905,0.09095982142857144,0.07317615327380951,0.08121279761904761,True,0.10628720238095238,0.09910621279761904,0.11369140625,0.08281156994047617,0.09155691964285713,True,0.08404017857142856,0.08061662946428572,0.08779761904761903,0.07434849330357143,0.0798549107142857,True,0.08798363095238096,0.08403971354166666,0.09222470238095239,0.07674804687499999,0.08240466889880954,True,0.09099934895833334,0.08790608723958333,0.09370157877604167,0.077847900390625,0.08335001627604166,True,2.0793240918940956,2.0108240156899666,2.153847582035498,1.7584596906110663,1.8415772602047547,True,1.7992821782910973,0.28004191360299835,1.1556409089034458
10,4,hea,30,29,0.07833333333333334,0.07708312807881774,0.0796326457307061,0.06863259441707717,0.07049286740558292,True,-0.0035879629629629616,-0.009722800925925925,0.0023616898148148134,-0.004815393518518519,0.004953703703703704,False,False,False,0.0010925925925925927,-0.002629629629629629,0.004723611111111104,-0.004926388888888889,0.004722685185185184,False,False,False,-0.008333333333333333,-0.013629629629629627,-0.00287037037037037,-0.005185185185185185,0.004999999999999999,False,True,True,0.0016851851851851847,-0.0016944444444444442,0.004944907407407406,-0.003149305555555555,0.003038657407407406,False,False,False,0.0032314814814814814,0.0005740740740740741,0.005861342592592592,-0.003427083333333334,0.0032962962962962963,False,False,False,-0.002766666666666667,-0.005641875000000001,-0.00014958333333333666,-0.003334583333333334,0.0031499999999999996,False,False,False,0.07900462962962963,0.07502199074074073,0.08300925925925925,0.06354166666666666,0.06951388888888888,True,0.07362962962962964,0.07103703703703704,0.07598148148148148,0.06461064814814814,0.07001898148148149,True,0.09646296296296294,0.09244398148148145,0.10072222222222221,0.07450000000000001,0.08044537037037039,True,0.07797222222222223,0.07556458333333334,0.0804261574074074,0.06509259259259259,0.06892615740740739,True,0.07437037037037038,0.07195324074074073,0.07666689814814814,0.0675726851851852,0.07166712962962964,True,0.07594166666666666,0.07336666666666668,0.07821708333333334,0.06844833333333333,0.07231708333333332,True,2.0805205697972387,2.018170413817584,2.1496704205881465,1.7656110884860856,1.835813135921116,True,1.8021303652497547,0.278390204547484,1.1544783939695185
4,4,hva,30,11,0.3781818181818182,0.35595454545454547,0.4008080808080808,0.19909090909090907,0.21585858585858586,True,0.4000000000000001,0.3,0.5000925925925922,-0.05555555555555555,0.05555555555555555,True,False,True,0.26666666666666666,0.16296296296296298,0.3777777777777777,-0.03981481481481482,0.04168981481481479,True,False,True,0.25555555555555554,0.15925925925925927,0.3518518518518519,-0.037060185185185196,0.035208333333333314,True,False,True,-0.02592592592592594,-0.08425925925925926,0.030555555555555555,-0.026851851851851852,0.02687499999999998,False,False,False,0.037037037037037056,-0.06759259259259259,0.137986111111111,-0.026851851851851852,0.026851851851851852,True,False,True,-0.019444444444444445,-0.075,0.030555555555555558,-0.023611111111111114,0.022222222222222216,False,False,False,0.5259259259259259,0.45925925925925937,0.5888888888888889,0.17407407407407405,0.24074074074074073,True,0.5925925925925924,0.5296296296296297,0.651851851851852,0.19814814814814813,0.25092592592592594,True,0.5074074074074074,0.4555555555555556,0.5593518518518513,0.18055555555555555,0.22962962962962957,True,0.29814814814814816,0.25925925925925924,0.337037037037037,0.18841435185185182,0.22222222222222224,True,0.3796296296296296,0.33055555555555555,0.42962962962962953,0.18888888888888883,0.22177083333333336,True,0.28055555555555556,0.24444444444444446,0.31388888888888894,0.18958333333333333,0.21944444444444444,True,4.7193937888447595,4.46195446373075,4.964552654280669,2.5530300025284998,2.7737993916342014,True,2.6590032873530838,2.0603905014916757,1.7748732434034333
6,4,hva,30,17,0.39771241830065357,0.3698468137254902,0.42410743464052286,0.2022824754901961,0.2127859477124183,True,0.41888888888888887,0.32555555555555565,0.5111111111111112,-0.02777777777777778,0.031111111111111107,True,False,True,0.3066666666666666,0.21777777777777776,0.40148148148148155,-0.025194444444444446,0.02666666666666666,True,False,True,0.3266666666666667,0.2496296296296297,0.4096296296296295,-0.024083333333333328,0.025935185185185172,True,False,True,-0.03407407407407407,-0.09335185185185185,0.024083333333333283,-0.016300925925925924,0.016856481481481476,False,True,True,0.014814814814814802,-0.10039814814814813,0.13261111111111099,-0.017981481481481484,0.018703703703703705,False,False,False,0.0037037037037037043,-0.06481481481481481,0.07037037037037035,-0.015748456790123454,0.01574845679012345,False,False,False,0.5122222222222221,0.45330555555555546,0.5744444444444443,0.1855555555555556,0.22222222222222224,True,0.591111111111111,0.5377777777777778,0.6474074074074074,0.20962962962962967,0.24370370370370367,True,0.5103703703703705,0.462962962962963,0.5607407407407407,0.18999074074074077,0.2211111111111111,True,0.30074074074074075,0.25592592592592595,0.34925925925925927,0.1944444444444445,0.21630092592592592,True,0.402962962962963,0.3592592592592593,0.45000000000000007,0.1942592592592593,0.2159351851851852,True,0.31481481481481477,0.2722067901234568,0.35927469135802464,0.19598765432098764,0.2157407407407407,True,7.433391028826744,6.879732530382466,7.96060791146191,3.3678835524755875,3.6320451703553465,True,3.490184788595526,3.943206240231218,2.1297987009501553
8,4,hva,30,23,0.42419850680720234,0.39411506368028104,0.4550318401405357,0.20382026789635485,0.21124451032059732,True,0.4867724867724867,0.41268518518518515,0.5603174603174603,-0.018518518518518514,0.022751322751322748,True,False,True,0.39999999999999997,0.3222222222222222,0.4801587301587301,-0.01964781746031746,0.020833333333333332,True,False,True,0.4119047619047619,0.34761904761904755,0.4793849206349206,-0.016071428571428566,0.01766369047619047,True,False,True,-0.03333333333333334,-0.10635912698412699,0.03492063492063492,-0.012996031746031747,0.011507936507936507,False,True,True,0.008134920634920639,-0.12606646825396825,0.13870535714285706,-0.011607142857142856,0.01250744047619047,False,False,False,0.009027777777777782,-0.07222222222222222,0.0826562499999999,-0.0128515625,0.011284722222222219,False,False,False,0.5682539682539682,0.5179894179894181,0.6211640211640213,0.19310846560846562,0.21904761904761905,True,0.6317460317460318,0.5833333333333334,0.6793650793650794,0.21328869047619048,0.2371081349206349,True,0.5563492063492064,0.515079365079365,0.603174603174603,0.19384920634920635,0.21627976190476186,True,0.3087301587301587,0.2547519841269841,0.3628968253968254,0.19721974206349208,0.21280257936507935,True,0.42916666666666675,0.3807440476190476,0.47599702380952374,0.19722222222222224,0.21330109126984123,True,0.325,0.275,0.3729340277777777,0.19774305555555552,0.21232638888888883,True,10.553464267480017,9.82603916981386,11.317442621289535,4.1206241882377235,4.415763133811905,True,4.265035900359695,6.288428367120321,2.4744139355520973
10,4,hva,30,29,0.444280240831965,0.4147728516694034,0.4763553639846743,0.20452859879584015,0.21033285440613028,True,0.5404320987654322,0.47500000000000014,0.6034027777777778,-0.015131172839506176,0.01574074074074074,True,False,True,0.48246913580246914,0.41429629629629633,0.5496543209876542,-0.01493827160493827,0.014814814814814814,True,False,True,0.47777777777777775,0.42641975308641983,0.5330864197530865,-0.013845679012345674,0.014691358024691356,True,False,True,-0.03580246913580247,-0.11518827160493827,0.04469444444444441,-0.009814814814814814,0.010125,False,True,True,0.0054320987654320994,-0.14544135802469138,0.14199382716049375,-0.009632716049382714,0.009447530864197529,False,False,False,0.014222222222222218,-0.07888888888888887,0.0993333333333333,-0.00933888888888889,0.009891666666666663,True,False,True,0.6089506172839506,0.5632716049382717,0.6561805555555554,0.1950617283950617,0.2154398148148148,True,0.6760493827160494,0.6325925925925927,0.721506172839506,0.21567592592592588,0.23543518518518514,True,0.5962962962962963,0.5587654320987655,0.6358024691358024,0.19653703703703698,0.21407407407407406,True,0.3120987654320988,0.2556728395061728,0.37037037037037035,0.19888580246913584,0.21098919753086418,True,0.4464197530864198,0.391466049382716,0.5025956790123457,0.1991358024691358,0.210929012345679,True,0.32933333333333337,0.274,0.3853388888888889,0.1993305555555555,0.21111388888888888,True,13.837327582605557,12.843472561720544,14.808723663167086,4.864387077961239,5.1717365889444205,True,5.008793203345272,8.828534379260285,2.7626070833517113
4,6,hea,30,11,0.141969696969697,0.13651515151515153,0.1472986111111111,0.10206881313131311,0.10959659090909091,True,0.00787037037037037,-0.019444444444444445,0.040763888888888766,-0.024085648148148148,0.025,False,False,False,-0.009722222222222222,-0.03425925925925925,0.01643518518518518,-0.01968171296296296,0.020839120370370362,False,False,False,-0.0016203703703703705,-0.024311342592592593,0.023611111111111117,-0.018287037037037036,0.01922453703703703,False,False,False,0.017361111111111112,0.0015046296296296314,0.033683449074074064,-0.013310185185185185,0.013194444444444443,True,False,True,-0.010069444444444442,-0.03032696759259259,0.008799189814814803,-0.013081597222222225,0.013428819444444445,False,False,False,0.004774305555555553,-0.010243055555555556,0.019791666666666666,-0.011462673611111116,0.012328559027777778,False,False,False,0.15231481481481485,0.12962962962962962,0.17638888888888885,0.0875,0.1189814814814815,True,0.16064814814814815,0.14421296296296296,0.1838020833333333,0.09467013888888891,0.11782407407407407,True,0.16018518518518518,0.14351851851851852,0.17893518518518517,0.09652777777777778,0.11944444444444445,True,0.12407407407407406,0.11458043981481479,0.13368344907407403,0.09583333333333334,0.11215567129629629,True,0.1427083333333333,0.13136574074074073,0.15463252314814815,0.09687210648148148,0.11366030092592593,True,0.13906249999999998,0.12873046874999997,0.15,0.10008680555555555,0.11423611111111111,True,2.083014805621731,2.0037503417654245,2.1754901565551177,1.6334741232715255,1.7278140777591435,True,1.6772092471041717,0.4058055585175593,1.2419528506763322
6,6,hea,30,17,0.09975490196078435,0.09703159041394335,0.1026828022875817,0.08143382352941174,0.08529428785403051,True,-0.00111111111111111,-0.012687500000000003,0.010462962962962964,-0.010932870370370369,0.011576388888888888,False,False,False,-0.008765432098765432,-0.01981481481481481,0.0021620370370370274,-0.010617283950617283,0.0095679012345679,False,False,False,0.0032716049382716045,-0.009444444444444443,0.016791666666666663,-0.009817901234567902,0.010310185185185184,False,False,False,0.0055246913580246915,-0.0007731481481481483,0.012377314814814808,-0.00617361111111111,0.007222993827160493,False,False,False,0.0046604938271604945,-0.003922839506172839,0.0133341049382716,-0.006760030864197532,0.007098765432098765,False,False,False,-0.00360082304526749,-0.010339506172839507,0.0032921810699588455,-0.006430041152263374,0.006173482510288065,False,False,False,0.09499999999999999,0.08824074074074074,0.1025023148148148,0.07490509259259259,0.08935416666666665,True,0.10160493827160492,0.09438117283950617,0.10882870370370369,0.07691203703703704,0.08833487654320989,True,0.11555555555555555,0.10703549382716052,0.12389043209876545,0.08086265432098766,0.09253240740740742,True,0.09055555555555556,0.08626543209876543,0.09487654320987654,0.07827160493827162,0.08654320987654321,True,0.10287037037037038,0.09626543209876545,0.11049382716049383,0.07888888888888888,0.08741049382716047,True,0.09879115226337448,0.09374935699588476,0.10416666666666666,0.08029835390946502,0.0880150462962963,True,1.987114559067532,1.9304706212818763,2.045084604247795,1.6698888232390954,1.744088825824062,True,1.70756128226809,0.2795532767994422,1.1637149305869257
