n_qubits,depth,circuit_variant,n_seeds_used,n_terms,mean_abs_offdiag_obs,mean_abs_offdiag_ci_low,mean_abs_offdiag_ci_high,mean_abs_offdiag_null_low,mean_abs_offdiag_null_high,mean_abs_offdiag_above_null,block_zz_obs,block_zz_ci_low,block_zz_ci_high,block_zz_null_low,block_zz_null_high,block_zz_above_null,block_zz_below_null,block_zz_outside_null,block_x_obs,block_x_ci_low,block_x_ci_high,block_x_null_low,block_x_null_high,block_x_above_null,block_x_below_null,block_x_outside_null,block_cross_obs,block_cross_ci_low,block_cross_ci_high,block_cross_null_low,block_cross_null_high,block_cross_above_null,block_cross_below_null,block_cross_outside_null,block_zz_abs_obs,block_zz_abs_ci_low,block_zz_abs_ci_high,block_zz_abs_null_low,block_zz_abs_null_high,block_zz_abs_above_null,block_x_abs_obs,block_x_abs_ci_low,block_x_abs_ci_high,block_x_abs_null_low,block_x_abs_null_high,block_x_abs_above_null,block_cross_abs_obs,block_cross_abs_ci_low,block_cross_abs_ci_high,block_cross_abs_null_low,block_cross_abs_null_high,block_cross_abs_above_null,lam_max_obs,lam_max_ci_low,lam_max_ci_high,lam_max_null_low,lam_max_null_high,lam_max_above_null,lam_max_null_median,lam_max_excess,lam_max_ratio
8,6,hea,30,15,0.07864417989417988,0.07607109788359788,0.08103273809523809,0.06774222883597884,0.07156101190476191,True,0.003802910052910053,-0.002845568783068784,0.0101860119047619,-0.0068154761904761895,0.006318617724867723,False,False,False,0.0010664682539682539,-0.005233754960317461,0.007590525793650787,-0.006079489087301588,0.005780009920634921,False,False,False,0.0012028769841269838,-0.002182849702380953,0.004749813988095236,-0.004416232638888888,0.004416852678571425,False,False,False,0.08111772486772485,0.07704943783068785,0.0855489417989418,0.06497933201058201,0.0731836970899471,True,0.07976190476190476,0.0757936507936508,0.08390376984126983,0.06619357638888888,0.07331411210317462,True,0.0771577380952381,0.07375992063492065,0.08060577876984128,0.06693948412698413,0.0720991443452381,True,1.5384973649456881,1.4947889987586263,1.5874041241342345,1.4110349202501729,1.4703257573769555,True,1.4401060269728339,0.09839133797285426,1.0683222874774556
10,6,hea,30,19,0.06674463937621833,0.06548391812865496,0.06793705328135154,0.060054662118258606,0.06261232943469786,True,-7.716049382716106e-05,-0.004290895061728396,0.004413580246913579,-0.004445601851851851,0.0049232253086419755,False,False,False,0.0014320987654320987,-0.002493827160493828,0.0056172839506172835,-0.003914197530864196,0.004039814814814812,False,False,False,0.0006172839506172842,-0.002309104938271604,0.003198148148148146,-0.002766203703703704,0.0027604938271604926,False,False,False,0.06720679012345677,0.06418209876543209,0.07001543209876541,0.058487268518518515,0.06387422839506172,True,0.0661111111111111,0.06320987654320988,0.06890123456790123,0.05896265432098765,0.06386450617283951,True,0.06687654320987654,0.06497530864197532,0.06855586419753086,0.059610648148148156,0.06324151234567903,True,1.5175519262617614,1.4865976135658274,1.5510033407210828,1.4181392298788145,1.4713868988556589,True,1.4442640900616588,0.0732878362001026,1.0507440686952023
4,6,hva,30,7,0.3854497354497354,0.35740740740740734,0.41772486772486767,0.21243386243386245,0.23889550264550263,True,0.29444444444444445,0.22407407407407404,0.36481481481481476,-0.057407407407407386,0.06111111111111111,True,False,True,0.25555555555555554,0.17037037037037037,0.3444444444444444,-0.041666666666666664,0.04351851851851851,True,False,True,0.02222222222222222,-0.04351851851851851,0.09166666666666665,-0.030555555555555548,0.027314814814814813,False,False,False,0.46111111111111114,0.41666666666666663,0.5092592592592593,0.1925925925925926,0.25925925925925924,True,0.5296296296296297,0.47407407407407404,0.5926851851851848,0.19814814814814818,0.2518518518518519,True,0.29444444444444445,0.2518518518518518,0.3342824074074074,0.2101851851851852,0.24212962962962964,True,3.377905120036728,3.180421288563167,3.5848380970031664,2.067791504171866,2.2611915267183034,True,2.1636563999268397,1.2142487201098882,1.561202194651122
6,6,hva,30,11,0.38848484848484854,0.36767676767676777,0.41111616161616166,0.21737373737373736,0.23353787878787882,True,0.2766666666666666,0.19777777777777777,0.35333333333333333,-0.031111111111111114,0.031138888888888872,True,False,True,0.21481481481481476,0.14074074074074078,0.28888888888888886,-0.02666666666666667,0.02852777777777777,True,False,True,0.002222222222222225,-0.053370370370370374,0.05816666666666658,-0.017782407407407406,0.018337962962962955,False,False,False,0.4788888888888889,0.4377777777777777,0.5222222222222223,0.20887499999999998,0.24388888888888888,True,0.4933333333333333,0.45481481481481484,0.5318518518518519,0.2077777777777778,0.2422222222222222,True,0.305925925925926,0.27370370370370367,0.33926851851851847,0.21462962962962967,0.23574537037037036,True,4.85458476544436,4.601882837782419,5.113842926831058,2.676378705795005,2.915998401103725,True,2.7938762325290756,2.0607085329152848,1.737580465778145
8,6,hva,30,15,0.4117989417989417,0.38872751322751314,0.43456349206349193,0.21941666666666668,0.23148544973544974,True,0.34735449735449736,0.27538359788359784,0.41509259259259257,-0.020370370370370375,0.01984126984126984,True,False,True,0.2936507936507936,0.22857142857142856,0.3674603174603174,-0.018065476190476184,0.02104166666666666,True,False,True,-0.009523809523809514,-0.07183035714285714,0.04961805555555549,-0.01369295634920635,0.013298611111111105,False,False,False,0.5246031746031745,0.48596560846560843,0.5605820105820105,0.21402116402116403,0.23757275132275132,True,0.526984126984127,0.48650793650793656,0.5682539682539682,0.21349206349206348,0.23750992063492055,True,0.31190476190476185,0.27916170634920634,0.3470238095238095,0.21815476190476193,0.23254464285714285,True,6.703804141732983,6.286315245387506,7.168011018317696,3.2341527683648397,3.503965675792552,True,3.364981302444961,3.3388228392880217,1.9922262679029055
10,6,hva,30,19,0.4395061728395062,0.4147498375568551,0.464329109811566,0.2209860298895386,0.2302485380116959,True,0.43179012345679,0.3682021604938272,0.49166666666666664,-0.015748456790123457,0.015432098765432094,True,False,True,0.3748148148148148,0.311604938271605,0.4449382716049383,-0.014200617283950619,0.01580246913580247,True,False,True,-0.01135802469135802,-0.08445679012345676,0.0597623456790123,-0.009757716049382718,0.01031018518518519,False,True,True,0.5796296296296297,0.5425925925925926,0.6160493827160494,0.21589120370370368,0.23472222222222222,True,0.5782716049382716,0.539753086419753,0.6197530864197531,0.21604938271604937,0.23580246913580244,True,0.31407407407407406,0.2786388888888888,0.35346604938271603,0.21986574074074075,0.23148302469135804,True,8.973448131472507,8.438760410202745,9.527775749164304,3.7813129360401936,4.059060271544063,True,3.919436158071092,5.0540119734014155,2.289474243123963
4,8,hea,30,7,0.1305059523809524,0.12202256944444444,0.13913690476190474,0.08769717261904761,0.09856150793650793,True,0.017708333333333333,-0.02048611111111111,0.05972222222222222,-0.023272569444444446,0.02430555555555556,False,False,False,0.027777777777777787,0.001562500000000002,0.05434461805555552,-0.017712673611111115,0.01736545138888889,True,False,True,0.0008680555555555562,-0.018663194444444444,0.02040147569444443,-0.011202256944444447,0.01172092013888889,False,False,False,0.13020833333333334,0.11318576388888886,0.14861111111111108,0.07777777777777777,0.10660590277777779,True,0.14097222222222222,0.12621527777777777,0.1576388888888889,0.0842013888888889,0.10399305555555555,True,0.1253472222222222,0.1154448784722222,0.13455295138888887,0.0857638888888889,0.09991536458333332,True,1.6065990889487087,1.5500867653292623,1.6639529661699384,1.3476460499582041,1.4176437616511401,True,1.3812159707901897,0.22538311815851908,1.1631773183375356
6,8,hea,30,11,0.08962121212121214,0.08628787878787879,0.09293023989898991,0.0710858585858586,0.07648989898989898,True,-0.016805555555555553,-0.02965277777777777,-0.003401041666666674,-0.010071180555555552,0.010210069444444445,False,True,True,-0.007685185185185185,-0.01601851851851852,0.0004641203703703642,-0.008472222222222221,0.008657407407407404,False,False,False,-0.00673611111111111,-0.01423611111111111,0.0008807870370370312,-0.005998842592592592,0.0059259259259259265,False,True,True,0.08937500000000001,0.08222222222222224,0.09652777777777777,0.06750000000000002,0.07972395833333333,True,0.08893518518518517,0.08282291666666668,0.09537037037037036,0.06870370370370371,0.07893634259259258,True,0.09004629629629628,0.08597164351851849,0.09393576388888887,0.07002256944444445,0.0775,True,1.5640339315130611,1.5178041423825543,1.6130790156674548,1.375080050386015,1.4351900709940681,True,1.4047436668092166,0.15929026470384455,1.113394541984775
8,8,hea,30,15,0.0693204365079365,0.0675045882936508,0.07124020337301587,0.061308531746031736,0.06461830357142857,True,-0.0009176587301587294,-0.008953373015873015,0.007391493055555552,-0.0062512400793650795,0.006201636904761904,False,False,False,-0.0032180059523809522,-0.007553478422619048,0.0009672619047619048,-0.005655691964285713,0.005319940476190476,False,False,False,-0.002632068452380952,-0.004901878720238097,-0.000344122023809524,-0.0034791201636904753,0.0037021019345238083,False,False,False,0.07185019841269842,0.06760912698412698,0.07639012896825395,0.05895337301587303,0.0665922619047619,True,0.0673549107142857,0.063466796875,0.07144810267857142,0.059820963541666675,0.06642485119047618,True,0.06935453869047618,0.06665666852678571,0.07211751302083332,0.06064918154761905,0.06528180803571429,True,1.5044496866883839,1.475971643896044,1.53623798803211,1.3921873203031851,1.4418286615573084,True,1.4170502711289727,0.08739941555941111,1.0616770042249661
10,8,hea,30,19,0.059734405458089675,0.058311342592592595,0.06115746832358675,0.05464638157894737,0.05688840155945419,True,-0.0013541666666666663,-0.0068295717592592575,0.003958333333333334,-0.0038428819444444448,0.004398726851851852,False,False,False,0.0015462962962962967,-0.00230625,0.005630324074074068,-0.003833564814814814,0.003908333333333332,False,False,False,0.0009722222222222222,-0.0015417824074074073,0.0034402777777777743,-0.0026576388888888886,0.0027177083333333333,False,False,False,0.060659722222222226,0.05804398148148148,0.06357696759259258,0.053227141203703705,0.05807899305555557,True,0.05973148148148147,0.056472222222222236,0.06303703703703703,0.053731249999999994,0.058138888888888886,True,0.05936574074074075,0.057633912037037036,0.061115740740740734,0.0542545138888889,0.05740289351851852,True,1.483056182038575,1.451120793712976,1.5169537616936823,1.4012159168787623,1.446171691639248,True,1.4232768532710525,0.059779328767522566,1.0420011950803068
4,8,hva,30,7,0.3636904761904762,0.3331349206349207,0.3942460317460318,0.18591269841269842,0.208531746031746,True,0.27361111111111114,0.17916666666666667,0.3680555555555555,-0.04583333333333333,0.051388888888888894,True,False,True,0.38333333333333336,0.3027777777777778,0.46388888888888885,-0.03472222222222222,0.03680555555555555,True,False,True,0.02847222222222222,-0.022222222222222216,0.08541666666666667,-0.024305555555555556,0.02465277777777777,True,False,True,0.5291666666666666,0.47916666666666663,0.5792361111111108,0.16944444444444443,0.22638888888888886,True,0.5,0.44722222222222224,0.5584027777777775,0.17569444444444443,0.21944444444444441,True,0.25416666666666665,0.21111111111111108,0.29999999999999993,0.1812413194444444,0.21181423611111116,True,3.202561188476962,3.0092983815920875,3.41179099993672,1.9212002254550407,2.089129647941043,True,2.0028032270651113,1.1997579614118505,1.5990393590337701
6,8,hva,30,11,0.3524242424242425,0.3287803030303031,0.37909469696969705,0.19014772727272725,0.20371401515151513,True,0.22750000000000004,0.15747916666666661,0.30499999999999994,-0.025020833333333336,0.02585416666666665,True,False,True,0.2911111111111111,0.20888888888888896,0.36666666666666675,-0.021944444444444444,0.02528472222222222,True,False,True,0.0044444444444444444,-0.04445138888888889,0.04777777777777778,-0.016249999999999997,0.01500694444444444,False,False,False,0.48333333333333334,0.4424791666666666,0.5283333333333333,0.18083333333333335,0.2129375,True,0.4577777777777778,0.41777777777777786,0.5,0.18250000000000002,0.21111805555555554,True,0.25611111111111107,0.2238888888888889,0.29305555555555557,0.1873611111111111,0.2059722222222222,True,4.397893687052952,4.108157649182253,4.733348162505556,2.4377219124577034,2.6344360061263115,True,2.530871986076983,1.867021700975969,1.7376989872450936
8,8,hva,30,15,0.3678174603174602,0.3436904761904762,0.3940892857142857,0.1915833333333333,0.20138888888888892,True,0.2942460317460317,0.22082341269841266,0.36686507936507934,-0.018462301587301586,0.020436507936507937,True,False,True,0.31607142857142867,0.2505952380952381,0.381547619047619,-0.015777529761904757,0.017116815476190473,True,False,True,-0.008035714285714288,-0.05893229166666668,0.04151785714285715,-0.010790550595238094,0.011383928571428571,False,False,False,0.5053571428571428,0.46091269841269844,0.5541666666666667,0.18551091269841266,0.20813988095238098,True,0.4648809523809525,0.4303571428571428,0.5011904761904761,0.1863095238095238,0.2063988095238095,True,0.2677083333333333,0.2366034226190476,0.30074404761904755,0.18950706845238094,0.203125,True,6.056945711103635,5.653769644514948,6.477753159789562,2.904905605215088,3.11697574296204,True,3.0018203053129806,3.0551254057906547,2.0177575920794886
10,8,hva,30,19,0.39205653021442494,0.3663206627680313,0.4174463937621831,0.19244578460038986,0.20043920565302145,True,0.3701388888888889,0.30994212962962964,0.43565393518518514,-0.01435185185185185,0.014126157407407403,True,False,True,0.37851851851851853,0.31925925925925924,0.43853703703703684,-0.012967592592592593,0.013611111111111109,True,False,True,-0.014166666666666668,-0.07333564814814814,0.04425925925925924,-0.00935300925925926,0.009166666666666665,False,True,True,0.5537037037037038,0.5101793981481482,0.6002372685185186,0.1869212962962963,0.2047482638888889,True,0.5037037037037037,0.4674074074074074,0.5392777777777777,0.18833333333333338,0.20453703703703704,True,0.2715740740740741,0.23907175925925928,0.30565277777777766,0.19115740740740744,0.20162037037037037,True,8.105153068221828,7.541957525159259,8.638745346446315,3.348206655766433,3.5747642700956805,True,3.4575412832452734,4.647611784976554,2.344195601509716
