n_qubits,depth,circuit_variant,n_seeds_used,n_terms,mean_abs_offdiag_obs,mean_abs_offdiag_ci_low,mean_abs_offdiag_ci_high,mean_abs_offdiag_null_low,mean_abs_offdiag_null_high,mean_abs_offdiag_above_null,block_zz_obs,block_zz_ci_low,block_zz_ci_high,block_zz_null_low,block_zz_null_high,block_zz_above_null,block_zz_below_null,block_zz_outside_null,block_x_obs,block_x_ci_low,block_x_ci_high,block_x_null_low,block_x_null_high,block_x_above_null,block_x_below_null,block_x_outside_null,block_cross_obs,block_cross_ci_low,block_cross_ci_high,block_cross_null_low,block_cross_null_high,block_cross_above_null,block_cross_below_null,block_cross_outside_null,block_zz_abs_obs,block_zz_abs_ci_low,block_zz_abs_ci_high,block_zz_abs_null_low,block_zz_abs_null_high,block_zz_abs_above_null,block_x_abs_obs,block_x_abs_ci_low,block_x_abs_ci_high,block_x_abs_null_low,block_x_abs_null_high,block_x_abs_above_null,block_cross_abs_obs,block_cross_abs_ci_low,block_cross_abs_ci_high,block_cross_abs_null_low,block_cross_abs_null_high,block_cross_abs_above_null,lam_max_obs,lam_max_ci_low,lam_max_ci_high,lam_max_null_low,lam_max_null_high,lam_max_above_null,lam_max_null_median,lam_max_excess,lam_max_ratio
8,6,hea,30,15,0.07864417989417988,0.07608432539682539,0.0811641865079365,0.06769097222222224,0.07138227513227514,True,0.003802910052910053,-0.002745535714285714,0.010582010582010583,-0.006747685185185185,0.006350033068783068,False,False,False,0.0010664682539682539,-0.0052827380952380956,0.007440476190476189,-0.00560515873015873,0.006027405753968254,False,False,False,0.0012028769841269838,-0.002443576388888889,0.004563802083333331,-0.004055679563492064,0.004117373511904761,False,False,False,0.08111772486772485,0.07704943783068785,0.08541749338624338,0.06494708994708995,0.07321511243386243,True,0.07976190476190476,0.07591641865079364,0.08382998511904761,0.06619543650793651,0.07346354166666666,True,0.0771577380952381,0.07395771329365078,0.08062996031746034,0.06705109126984127,0.07204892113095238,True,1.5384973649456881,1.49326354128279,1.5872523636295863,1.4098590996990128,1.4686753533071395,True,1.4395801329612343,0.09891723198445379,1.0687125570293747
10,6,hea,30,19,0.06674463937621833,0.0654253573749188,0.06801827485380116,0.06008438921377519,0.06261866471734893,True,-7.716049382716106e-05,-0.004799382716049383,0.004290509259259258,-0.004445216049382715,0.004969135802469134,False,False,False,0.0014320987654320987,-0.0028783950617283956,0.005642283950617282,-0.003877469135802469,0.004062345679012346,False,False,False,0.0006172839506172842,-0.002203858024691358,0.0033086419753086426,-0.0030186728395061725,0.0028828703703703703,False,False,False,0.06720679012345677,0.06438194444444442,0.06992322530864198,0.05833294753086419,0.0639201388888889,True,0.0661111111111111,0.06337006172839506,0.06874104938271605,0.0590358024691358,0.06406234567901234,True,0.06687654320987654,0.0648888888888889,0.06863595679012346,0.0596354938271605,0.06303086419753086,True,1.5175519262617614,1.4867944959208341,1.5498302471673233,1.4189896678745664,1.4703579059581704,True,1.4441444589164076,0.07340746734535375,1.0508311110374886
4,6,hva,30,7,0.3854497354497354,0.35529100529100527,0.4171957671957671,0.21322751322751324,0.23862433862433866,True,0.29444444444444445,0.224074074074074,0.3648148148148148,-0.057407407407407414,0.05740740740740739,True,False,True,0.25555555555555554,0.16296296296296298,0.3407407407407407,-0.04166666666666666,0.04166666666666666,True,False,True,0.02222222222222222,-0.04629629629629629,0.08888888888888889,-0.028252314814814817,0.030092592592592594,False,False,False,0.46111111111111114,0.41666666666666663,0.5092592592592592,0.1962962962962963,0.25930555555555557,True,0.5296296296296297,0.47407407407407404,0.5962962962962961,0.20092592592592592,0.2537037037037037,True,0.29444444444444445,0.2546296296296296,0.337037037037037,0.21017361111111107,0.24166666666666667,True,3.377905120036728,3.1744371632539843,3.5880580424731052,2.0735070274944585,2.271087091267058,True,2.1654441582997443,1.2124609617369835,1.5599132894237178
6,6,hva,30,11,0.38848484848484854,0.36767676767676777,0.4092929292929293,0.2170681818181818,0.233739898989899,True,0.2766666666666666,0.19774999999999998,0.35555555555555546,-0.030000000000000006,0.03111111111111111,True,False,True,0.21481481481481476,0.1437037037037037,0.2918518518518518,-0.02444444444444444,0.02668518518518517,True,False,True,0.002222222222222225,-0.05482407407407407,0.059638888888888845,-0.018337962962962966,0.019259259259259257,False,False,False,0.4788888888888889,0.4377777777777779,0.5200277777777778,0.2077777777777778,0.24279166666666668,True,0.4933333333333333,0.4548148148148149,0.5318518518518519,0.20888888888888893,0.2414814814814815,True,0.305925925925926,0.27517592592592593,0.33851851851851844,0.2151851851851852,0.2361111111111111,True,4.85458476544436,4.5992531648813255,5.116177634253781,2.6858765800403686,2.925130631814364,True,2.7932849016210213,2.061299863823339,1.7379483068938328
8,6,hva,30,15,0.4117989417989417,0.3892592592592592,0.43402380952380953,0.219728835978836,0.23164021164021165,True,0.34735449735449736,0.2758994708994708,0.4219576719576719,-0.02248677248677249,0.021441798941798925,True,False,True,0.2936507936507936,0.2261706349206349,0.3626984126984127,-0.01825892857142857,0.019841269841269837,True,False,True,-0.009523809523809514,-0.07144841269841269,0.054176587301587247,-0.0128968253968254,0.012800099206349204,False,False,False,0.5246031746031745,0.4875661375661374,0.5637566137566137,0.21322751322751324,0.2378306878306878,True,0.526984126984127,0.487281746031746,0.5674603174603174,0.21309027777777778,0.23810019841269844,True,0.31190476190476185,0.27915674603174606,0.348015873015873,0.2179563492063492,0.23373015873015873,True,6.703804141732983,6.285061441376293,7.147135046716876,3.246323754434424,3.5167931320076056,True,3.374550751805471,3.3292533899275116,1.9865767726700438
10,6,hva,30,19,0.4395061728395062,0.41598115659519175,0.46432748538011687,0.2208901884340481,0.2303127030539311,True,0.43179012345679,0.3679012345679013,0.49290123456790114,-0.015748456790123457,0.017592592592592594,True,False,True,0.3748148148148148,0.31160493827160496,0.4419753086419753,-0.016175925925925927,0.015558641975308641,True,False,True,-0.01135802469135802,-0.08112345679012345,0.05963271604938271,-0.010311728395061727,0.010495370370370368,False,True,True,0.5796296296296297,0.5438194444444443,0.6169753086419753,0.2162037037037037,0.2348765432098765,True,0.5782716049382716,0.5387654320987655,0.6177777777777779,0.21616975308641972,0.23456790123456786,True,0.31407407407407406,0.2778827160493827,0.351358024691358,0.21981327160493822,0.23172839506172843,True,8.973448131472507,8.410176672156622,9.531114994393445,3.7848682795601625,4.061164490499553,True,3.92263602927079,5.050812102201717,2.2876066156820194
4,8,hea,30,7,0.1305059523809524,0.12222222222222223,0.13928695436507937,0.08759672619047619,0.09851190476190476,True,0.017708333333333333,-0.02083333333333333,0.05695312499999996,-0.024652777777777777,0.023958333333333328,False,False,False,0.027777777777777787,-0.0008680555555555547,0.057465277777777775,-0.01701822916666667,0.017187499999999998,True,False,True,0.0008680555555555562,-0.01875,0.019965277777777776,-0.01189453125,0.011547309027777777,False,False,False,0.13020833333333334,0.1125,0.14965277777777777,0.07777777777777778,0.10729166666666665,True,0.14097222222222222,0.12586805555555555,0.15746527777777777,0.08420138888888888,0.10417100694444446,True,0.1253472222222222,0.11571180555555555,0.13585069444444445,0.08567491319444445,0.1003515625,True,1.6065990889487087,1.547309400517585,1.6646384250919724,1.3471614939762553,1.4167834114510853,True,1.3807771089065084,0.22582198004220033,1.163547018983417
6,8,hea,30,11,0.08962121212121214,0.08623674242424242,0.09304292929292929,0.07098453282828283,0.07642708333333331,True,-0.016805555555555553,-0.03006944444444444,-0.0030538194444444536,-0.010140625000000002,0.009935763888888886,False,True,True,-0.007685185185185185,-0.016203703703703703,0.0005578703703703582,-0.007965277777777778,0.00907523148148148,False,False,False,-0.00673611111111111,-0.013820023148148147,0.0006718749999999969,-0.00572048611111111,0.006112847222222221,False,True,True,0.08937500000000001,0.08229166666666667,0.09680902777777778,0.06735763888888889,0.07986284722222223,True,0.08893518518518517,0.0826377314814815,0.09518518518518518,0.0687962962962963,0.07912499999999999,True,0.09004629629629628,0.08618055555555555,0.09393518518518516,0.07020775462962964,0.07729282407407408,True,1.5640339315130611,1.515321305258711,1.609912466366256,1.3756308702694426,1.436374809059432,True,1.4056551987484216,0.15837873276463954,1.1126725337093037
8,8,hea,30,15,0.06931051587301587,0.06746031746031746,0.07126004464285715,0.061378844246031745,0.0646329365079365,True,-0.0008928571428571422,-0.00883184523809524,0.007690352182539674,-0.00578000992063492,0.006648685515873016,False,False,False,-0.0032180059523809522,-0.007683221726190477,0.0009491257440476168,-0.005172526041666667,0.005394345238095237,False,False,False,-0.002641369047619047,-0.004985351562499999,-0.00037202380952380956,-0.0036272321428571425,0.003748372395833332,False,False,False,0.07182539682539682,0.06733630952380952,0.07636408730158731,0.05885354662698412,0.06646887400793652,True,0.0673549107142857,0.06357840401785714,0.07165178571428572,0.05978050595238095,0.06620163690476191,True,0.0693452380952381,0.06657296316964285,0.07231282552083333,0.06075125558035715,0.06529947916666666,True,1.5042906653883827,1.4728416500656687,1.5364078678077895,1.391114171254099,1.443416379927415,True,1.415914429369123,0.0883762360192597,1.0624163679570924
10,8,hea,30,19,0.059734405458089675,0.05830123050682262,0.061206201267056545,0.054687987329434695,0.05691532651072124,True,-0.0013541666666666663,-0.0065046296296296284,0.0037155671296296277,-0.004109085648148148,0.003935185185185184,False,False,False,0.0015462962962962967,-0.0026115740740740743,0.005907870370370368,-0.003583796296296297,0.0037872685185185184,False,False,False,0.0009722222222222222,-0.0016204861111111107,0.003551273148148146,-0.0025788194444444443,0.0024591435185185176,False,False,False,0.060659722222222226,0.05781221064814814,0.06344907407407409,0.05317042824074073,0.058263888888888886,True,0.05973148148148147,0.056657407407407406,0.06293564814814816,0.05375925925925926,0.058065277777777785,True,0.05936574074074075,0.05764351851851853,0.061190046296296305,0.05425000000000001,0.05742141203703704,True,1.483056182038575,1.4511371491962164,1.5160961990886297,1.4019172963159676,1.4467957946011634,True,1.4238986289375992,0.05915755310097581,1.0415461830629857
4,8,hva,30,7,0.3636904761904762,0.33392857142857146,0.39623015873015877,0.1851140873015873,0.20754464285714286,True,0.27361111111111114,0.1791666666666667,0.3680555555555556,-0.05138888888888889,0.04861111111111111,True,False,True,0.38333333333333336,0.30833333333333335,0.4666666666666667,-0.03404513888888889,0.03541666666666666,True,False,True,0.02847222222222222,-0.025694444444444447,0.08125,-0.022934027777777775,0.02223090277777777,True,False,True,0.5291666666666666,0.47916666666666663,0.5819444444444444,0.16805555555555554,0.22916666666666666,True,0.5,0.4472222222222222,0.5527777777777778,0.17498263888888885,0.21876736111111109,True,0.25416666666666665,0.2138888888888889,0.2972222222222223,0.18159722222222224,0.21042534722222223,True,3.202561188476962,2.9966176201306562,3.4196246544951925,1.9178108832249186,2.089504026874853,True,2.0021292424849184,1.2004319459920434,1.5995776498934413
6,8,hva,30,11,0.3524242424242425,0.3281818181818182,0.37939393939393934,0.18954356060606056,0.2034128787878788,True,0.22750000000000004,0.15499999999999997,0.3066666666666667,-0.0266875,0.026666666666666665,True,False,True,0.2911111111111111,0.21333333333333335,0.3688888888888889,-0.021111111111111105,0.024729166666666663,True,False,True,0.0044444444444444444,-0.042506944444444444,0.049173611111111085,-0.01584027777777778,0.015836805555555552,False,False,False,0.48333333333333334,0.4425,0.5291666666666666,0.17958333333333334,0.21249999999999997,True,0.4577777777777778,0.41777777777777786,0.49777777777777776,0.1819375,0.21167361111111113,True,0.25611111111111107,0.22388194444444443,0.2924999999999999,0.18721874999999996,0.20569444444444446,True,4.397893687052952,4.105395705290666,4.736587278771523,2.4376971907282243,2.6253602245720873,True,2.5303794901306413,1.8675141969223108,1.738037201220712
8,8,hva,30,15,0.3678174603174602,0.3447996031746032,0.39298611111111104,0.19146825396825398,0.2015079365079365,True,0.2942460317460317,0.22797619047619047,0.3664781746031745,-0.018055555555555554,0.020436507936507937,True,False,True,0.31607142857142867,0.25236607142857137,0.3821428571428572,-0.015930059523809527,0.017570684523809513,True,False,True,-0.008035714285714288,-0.06339657738095236,0.04212053571428568,-0.012425595238095239,0.01176153273809523,False,False,False,0.5053571428571428,0.4577380952380953,0.553779761904762,0.18551587301587302,0.20773809523809525,True,0.4648809523809525,0.43095238095238103,0.500014880952381,0.1866071428571429,0.20670758928571428,True,0.2677083333333333,0.23674851190476193,0.2983705357142857,0.18965587797619046,0.2029780505952381,True,6.056945711103635,5.6495934522087685,6.488350793986228,2.9071708650911128,3.120065575003611,True,3.0123349397104704,3.044610771393165,2.0107145560930872
10,8,hva,30,19,0.39205653021442494,0.36593323586744636,0.41876340155945413,0.19273757309941522,0.2002199074074074,True,0.3701388888888889,0.3069444444444444,0.4349594907407407,-0.013425925925925923,0.014589120370370367,True,False,True,0.37851851851851853,0.31777777777777777,0.437037037037037,-0.011763888888888888,0.01268981481481481,True,False,True,-0.014166666666666668,-0.07316435185185184,0.042224537037037026,-0.008936342592592593,0.009030092592592591,False,True,True,0.5537037037037038,0.5094907407407407,0.5993113425925924,0.1874971064814815,0.20463252314814812,True,0.5037037037037037,0.46814814814814815,0.5407592592592592,0.1881458333333333,0.2047222222222222,True,0.2715740740740741,0.23851851851851852,0.30768981481481483,0.19157291666666665,0.2019918981481482,True,8.105153068221828,7.578919538333618,8.657183763593203,3.3489847055588573,3.5764605845673456,True,3.4560018180273397,4.649151250194488,2.3452398161202903
