n_qubits,depth,circuit_variant,n_seeds_used,n_terms,mean_abs_offdiag_obs,mean_abs_offdiag_ci_low,mean_abs_offdiag_ci_high,mean_abs_offdiag_null_low,mean_abs_offdiag_null_high,mean_abs_offdiag_above_null,block_zz_obs,block_zz_ci_low,block_zz_ci_high,block_zz_null_low,block_zz_null_high,block_zz_above_null,block_zz_below_null,block_zz_outside_null,block_x_obs,block_x_ci_low,block_x_ci_high,block_x_null_low,block_x_null_high,block_x_above_null,block_x_below_null,block_x_outside_null,block_cross_obs,block_cross_ci_low,block_cross_ci_high,block_cross_null_low,block_cross_null_high,block_cross_above_null,block_cross_below_null,block_cross_outside_null,block_zz_abs_obs,block_zz_abs_ci_low,block_zz_abs_ci_high,block_zz_abs_null_low,block_zz_abs_null_high,block_zz_abs_above_null,block_x_abs_obs,block_x_abs_ci_low,block_x_abs_ci_high,block_x_abs_null_low,block_x_abs_null_high,block_x_abs_above_null,block_cross_abs_obs,block_cross_abs_ci_low,block_cross_abs_ci_high,block_cross_abs_null_low,block_cross_abs_null_high,block_cross_abs_above_null,lam_max_obs,lam_max_ci_low,lam_max_ci_high,lam_max_null_low,lam_max_null_high,lam_max_above_null,lam_max_null_median,lam_max_excess,lam_max_ratio
8,6,hea,30,15,0.07864417989417988,0.07615691137566137,0.08127678571428572,0.06786987433862436,0.07142460317460318,True,0.003802910052910053,-0.0024818121693121697,0.009986772486772488,-0.006517857142857145,0.00667989417989418,False,False,False,0.0010664682539682539,-0.0052591765873015875,0.007467137896825388,-0.005581597222222221,0.006001984126984127,False,False,False,0.0012028769841269838,-0.0023065476190476187,0.004774305555555556,-0.004256262400793651,0.0038953993055555543,False,False,False,0.08111772486772485,0.07721560846560846,0.08538442460317462,0.06531084656084657,0.07338045634920634,True,0.07976190476190476,0.07591765873015872,0.0835813492063492,0.06629340277777777,0.07343936011904761,True,0.0771577380952381,0.07377170138888887,0.08045634920634921,0.06732390873015874,0.07198660714285714,True,1.5384973649456881,1.494410211060777,1.5812568157441798,1.4107859124182731,1.4686689748783213,True,1.4390864016331053,0.09941096331258281,1.069079218037061
10,6,hea,30,19,0.06674463937621833,0.06545151072124758,0.0680150259909032,0.06008057179987006,0.06269005847953217,True,-7.716049382716106e-05,-0.004290895061728395,0.004537422839506171,-0.00423070987654321,0.004999999999999999,False,False,False,0.0014320987654320987,-0.002765432098765432,0.005729320987654316,-0.004087037037037037,0.004259259259259259,False,False,False,0.0006172839506172842,-0.0020743827160493826,0.003209876543209877,-0.0029320987654320985,0.0028216049382716046,False,False,False,0.06720679012345677,0.06430478395061728,0.07009297839506173,0.05834645061728395,0.06388927469135804,True,0.0661111111111111,0.06339506172839507,0.06892592592592592,0.059160493827160494,0.06395092592592592,True,0.06687654320987654,0.06490123456790124,0.06864197530864197,0.05964166666666667,0.06319891975308642,True,1.5175519262617614,1.488207859797727,1.5512223028273053,1.4164018972287928,1.4707927581263807,True,1.4436583005281491,0.07389362573361224,1.0511849831130946
4,6,hva,30,7,0.38571428571428584,0.35859788359788364,0.414024470899471,0.21164021164021168,0.2396825396825397,True,0.30370370370370375,0.2259259259259259,0.37594907407407396,-0.055555555555555546,0.06115740740740737,True,False,True,0.25555555555555554,0.17037037037037034,0.34814814814814804,-0.04074074074074074,0.043518518518518505,True,False,True,0.029629629629629624,-0.03888888888888888,0.09537037037037034,-0.028252314814814817,0.026851851851851846,True,False,True,0.4703703703703704,0.42777777777777776,0.5194675925925925,0.1943981481481481,0.2611111111111111,True,0.5296296296296297,0.4703703703703704,0.5925925925925927,0.20185185185185184,0.2518518518518518,True,0.29259259259259257,0.2518518518518518,0.3333333333333332,0.20787037037037034,0.2444560185185185,True,3.409526428440047,3.2254289293577805,3.607611184210679,2.117090319480317,2.3138828422565108,True,2.210895834047663,1.1986305943923838,1.5421470229096932
6,6,hva,30,11,0.3927777777777777,0.3724229797979798,0.4141489898989899,0.2167171717171717,0.23409090909090904,True,0.28861111111111104,0.20831944444444447,0.3658333333333333,-0.03084722222222222,0.031958333333333325,True,False,True,0.21481481481481476,0.1437037037037037,0.29185185185185186,-0.025574074074074075,0.025935185185185176,True,False,True,0.004444444444444442,-0.05149074074074074,0.059629629629629616,-0.017782407407407406,0.01908796296296295,False,False,False,0.49805555555555553,0.45498611111111115,0.5461180555555555,0.20637499999999998,0.24638888888888885,True,0.4933333333333333,0.4518518518518519,0.5348148148148147,0.20851851851851852,0.24260185185185185,True,0.3074074074074073,0.2768472222222223,0.3427777777777778,0.2144444444444445,0.237962962962963,True,4.94253976530339,4.67840396677705,5.220616949560344,2.7546585809165856,2.990306971319564,True,2.8702694488265346,2.072270316476855,1.7219776238513325
8,6,hva,30,15,0.41738095238095246,0.39356878306878307,0.44143187830687824,0.21928439153439158,0.23214285714285715,True,0.3662698412698413,0.28861111111111104,0.43598544973544956,-0.02261904761904762,0.02210317460317459,True,False,True,0.2936507936507936,0.22142857142857145,0.36430555555555555,-0.019846230158730157,0.020838293650793645,True,False,True,0.0011904761904761912,-0.06291170634920636,0.06964781746031744,-0.015079365079365074,0.014285714285714285,False,False,False,0.5456349206349206,0.5011904761904762,0.5903472222222222,0.21177248677248678,0.23981481481481481,True,0.526984126984127,0.4896825396825398,0.5674603174603174,0.21408730158730158,0.23869543650793656,True,0.31448412698412687,0.27956349206349207,0.35377480158730146,0.21686011904761907,0.23433035714285713,True,6.836007014149203,6.412430039568127,7.2883042111351,3.3342872809269775,3.5889127988284613,True,3.454868979574102,3.381138034575101,1.9786588303536505
10,6,hva,30,19,0.4467836257309941,0.42251218323586737,0.4726794996751137,0.22098684210526315,0.23037768031189082,True,0.452932098765432,0.38741898148148146,0.516749614197531,-0.01728395061728395,0.017600308641975305,True,False,True,0.3748148148148148,0.3135802469135803,0.442,-0.01481481481481481,0.016296296296296295,True,False,True,-0.005802469135802469,-0.07993827160493826,0.06787345679012326,-0.011050925925925928,0.010618827160493826,False,False,False,0.6074074074074074,0.5678954475308642,0.6478414351851852,0.2152739197530864,0.23641975308641974,True,0.5782716049382716,0.5377777777777779,0.6207407407407407,0.2169104938271605,0.23493827160493824,True,0.3167901234567901,0.280679012345679,0.3573472222222222,0.21857716049382722,0.23228395061728394,True,9.147839697138187,8.609674310001171,9.755827839368429,3.8778245418970996,4.1698634080775445,True,4.01875054643604,5.129089150702146,2.276289506262286
4,8,hea,30,7,0.1305059523809524,0.1219246031746032,0.1390873015873016,0.08734995039682542,0.0989124503968254,True,0.017708333333333333,-0.02222222222222222,0.05868923611111107,-0.023263888888888893,0.02188368055555555,False,False,False,0.027777777777777787,-0.0015624999999999986,0.057122395833333305,-0.018402777777777775,0.017365451388888887,True,False,True,0.0008680555555555562,-0.018144531250000002,0.020920138888888887,-0.011894531250000003,0.012157118055555551,False,False,False,0.13020833333333334,0.11215277777777778,0.15000000000000002,0.07777777777777778,0.10763888888888888,True,0.14097222222222222,0.12621527777777777,0.1579904513888889,0.084375,0.10520833333333333,True,0.1253472222222222,0.115625,0.13602430555555553,0.08550130208333334,0.1,True,1.6065990889487087,1.5464772135267504,1.6686778186512243,1.3462255659187647,1.4183557406382412,True,1.3816566736615776,0.2249424152871311,1.1628063031686469
6,8,hea,30,11,0.08962121212121214,0.08635101010101011,0.09285385101010099,0.07084501262626262,0.07641477272727273,True,-0.016805555555555553,-0.029444444444444447,-0.003050347222222249,-0.010907986111111111,0.010630208333333328,False,True,True,-0.007685185185185185,-0.015789351851851853,0.0010208333333333204,-0.008288194444444444,0.008890046296296295,False,False,False,-0.00673611111111111,-0.014120949074074077,0.0010653935185185152,-0.005836226851851851,0.0062285879629629635,False,True,True,0.08937500000000001,0.08194444444444444,0.09659722222222224,0.06756249999999998,0.07972395833333334,True,0.08893518518518517,0.08282291666666666,0.09546296296296296,0.06865740740740742,0.07898263888888889,True,0.09004629629629628,0.08597222222222221,0.09414409722222222,0.07018460648148148,0.07736111111111113,True,1.5640339315130611,1.5178374395783096,1.6139128566685428,1.3758500388104364,1.4350601729303034,True,1.402947358225545,0.1610865732875162,1.1148201123463815
8,8,hea,30,15,0.0693204365079365,0.06748474702380952,0.07123511904761905,0.061299231150793644,0.06457837301587302,True,-0.0009176587301587294,-0.008805183531746032,0.007118675595238091,-0.00634982638888889,0.006177455357142855,False,False,False,-0.0032180059523809522,-0.007775762648809524,0.0008747209821428548,-0.005264601934523808,0.005375744047619047,False,False,False,-0.002632068452380952,-0.004910946800595238,-0.00036249069940476314,-0.0035539899553571432,0.003785574776785714,False,False,False,0.07185019841269842,0.06755890376984126,0.07626550099206351,0.058928571428571434,0.06674479166666668,True,0.0673549107142857,0.0636714099702381,0.07103794642857143,0.05998790922619047,0.0662588355654762,True,0.06935453869047618,0.06661063058035714,0.07227492559523808,0.06075148809523811,0.06506719680059524,True,1.5044496866883839,1.4751283209323889,1.536215062790102,1.3902155729932264,1.4431400547523534,True,1.415587989734959,0.08886169695342483,1.0627737008210012
10,8,hea,30,19,0.059734405458089675,0.05830847953216375,0.06116727582846005,0.05470711500974659,0.05698385721247563,True,-0.0013541666666666663,-0.006770833333333332,0.004006655092592582,-0.004145254629629631,0.004491898148148147,False,False,False,0.0015462962962962967,-0.0024277777777777783,0.005473842592592584,-0.0037509259259259253,0.004020138888888887,False,False,False,0.0009722222222222222,-0.0016767361111111108,0.003815162037037035,-0.0025476851851851854,0.0024968749999999987,False,False,False,0.060659722222222226,0.0578466435185185,0.06368055555555555,0.053158854166666665,0.05819473379629629,True,0.05973148148148147,0.05644421296296296,0.06312060185185187,0.0535738425925926,0.05820393518518519,True,0.05936574074074075,0.05763888888888889,0.06125497685185184,0.054240624999999994,0.057379745370370376,True,1.483056182038575,1.450734810125492,1.5178044515771159,1.4013254554776349,1.4501286358345382,True,1.424420119519357,0.058636062519217935,1.0411648654183596
4,8,hva,30,7,0.3609126984126984,0.32837301587301587,0.3945535714285714,0.18452380952380956,0.20833829365079368,True,0.2736111111111111,0.1791666666666667,0.3673784722222222,-0.05559027777777779,0.04861111111111111,True,False,True,0.38333333333333336,0.3083333333333334,0.46111111111111114,-0.03335069444444445,0.03888888888888888,True,False,True,0.02430555555555555,-0.031249999999999993,0.08126736111111102,-0.02432291666666667,0.026041666666666664,False,False,False,0.5291666666666667,0.4791666666666667,0.5805555555555556,0.1652777777777778,0.22916666666666666,True,0.5,0.44999999999999996,0.5527777777777778,0.1736111111111111,0.2166840277777778,True,0.24930555555555556,0.2083159722222222,0.29375,0.1809027777777778,0.2125,True,3.2046630968472454,3.0055168124891436,3.4205648690470096,1.9632093941717768,2.129121389687345,True,2.0424228064546863,1.162240290392559,1.5690498004230666
6,8,hva,30,11,0.35719696969696973,0.33431818181818185,0.3839867424242423,0.18931628787878793,0.20386363636363633,True,0.23541666666666664,0.1595833333333333,0.32229687500000004,-0.029166666666666664,0.027916666666666663,True,False,True,0.2911111111111111,0.21333333333333337,0.3688888888888888,-0.023333333333333327,0.022243055555555533,True,False,True,0.003194444444444446,-0.04403125,0.04597569444444442,-0.01611111111111111,0.015420138888888888,False,False,False,0.4966666666666667,0.45333333333333337,0.5452239583333334,0.17916666666666667,0.21291666666666662,True,0.4577777777777778,0.41777777777777786,0.49777777777777776,0.18194444444444446,0.2105625,True,0.26041666666666663,0.2279097222222222,0.2972256944444444,0.18624652777777778,0.20611111111111108,True,4.464356411605384,4.155079619696501,4.793538027480319,2.4857287057625848,2.68266694781402,True,2.5810963833104053,1.8832600282949787,1.7296356852352754
8,8,hva,30,15,0.37180555555555556,0.34531349206349204,0.400875992063492,0.19073412698412703,0.20192658730158733,True,0.3052579365079366,0.23014632936507937,0.38105654761904767,-0.018953373015873014,0.01895337301587301,True,False,True,0.31607142857142867,0.25,0.37916666666666665,-0.016670386904761903,0.01578125,True,False,True,-0.005803571428571425,-0.05848958333333333,0.04732142857142858,-0.011681547619047617,0.010716145833333333,False,False,False,0.5256944444444446,0.47697172619047623,0.5786805555555554,0.18521329365079364,0.20902777777777773,True,0.4648809523809525,0.42976190476190473,0.5005952380952381,0.1861607142857143,0.20744047619047618,True,0.26755952380952386,0.23184151785714283,0.30624999999999997,0.18876302083333332,0.20394717261904763,True,6.142004337735781,5.718593586975681,6.608791152412008,2.962484754600409,3.1705572081720987,True,3.067904308038072,3.074100029697709,2.00201952898055
10,8,hva,30,19,0.3977948343079922,0.37067464668615985,0.42606420565302133,0.19196942007797269,0.20047636452241716,True,0.3870949074074074,0.3207060185185185,0.4553848379629629,-0.014875578703703705,0.014293981481481482,True,False,True,0.37851851851851853,0.32000000000000006,0.43779629629629624,-0.013055555555555555,0.013613425925925921,True,False,True,-0.01902777777777778,-0.07879745370370368,0.03792708333333328,-0.009078703703703702,0.009307870370370369,False,True,True,0.5769097222222223,0.5323929398148147,0.6250593171296296,0.18685763888888887,0.20491898148148147,True,0.5037037037037037,0.4666666666666667,0.5422222222222222,0.18842129629629628,0.20425925925925925,True,0.2731944444444444,0.23657407407407408,0.3112048611111112,0.190599537037037,0.20208333333333334,True,8.267493428715984,7.6871147476846655,8.845445320210544,3.400214600820075,3.640831476719272,True,3.519883291815754,4.74761013690023,2.3487976001758697
